employee_id,first_name,last_name,employee_name,department_id,department_name,division,job_role,job_level,business_travel,hire_date,termination_date,current_status,attrition_flag,tenure_years,tenure_cohort,tenure_cohort_sort,gender,age,marital_status,education_level,distance_from_home,manager_id,manager_name,monthly_income,income_pct_rank_in_role,income_quartile_in_role,income_quartile_label,pct_vs_role_average,stock_option_level,salary_hike_pct,latest_review_date,performance_rating,job_satisfaction,environment_satisfaction,work_life_balance,overtime_flag,voluntary_flag
1718,Amara,Osei,Amara Osei,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2022-02-15,,Active,0,3.87,3-5 yr,3,Male,26,Married,Master,17,1666.0,Soren Marchetti,2305,0.1938,1,Q1 (lowest paid in role),-28.8,3,15.0,2025-12-16,3,3,4,4,No,
1719,Amara,Sharma,Amara Sharma,2,Engineering,Technology,Engineering Director,4,Travel_Rarely,2004-09-08,,Active,0,21.31,10 yr+,5,Female,45,Single,College,28,80.0,Mira Silva,16704,0.5316,3,Q3,4.2,0,11.0,2025-12-26,3,2,4,3,No,
1720,Isabel,Andersen,Isabel Andersen,2,Engineering,Technology,Software Engineer,1,Travel_Frequently,2020-12-10,,Active,0,5.06,5-10 yr,4,Male,32,Married,Bachelor,10,815.0,Chloe Aoki,3433,0.6667,3,Q3,6.0,1,13.0,2025-12-31,3,3,1,2,No,
1721,Caleb,Varga,Caleb Varga,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2020-06-13,,Active,0,5.55,5-10 yr,4,Male,31,Married,Master,2,997.0,Leila Krishnan,3477,0.6395,3,Q3,7.4,1,14.0,2025-12-24,3,3,2,4,No,
1722,Yuki,Dubois,Yuki Dubois,3,HR,Corporate Services,HR Generalist,2,Non-Travel,2022-06-27,,Active,0,3.51,3-5 yr,3,Male,41,Married,Bachelor,4,1744.0,Grace Sharma,6430,0.8824,4,Q4 (highest paid in role),51.8,1,19.0,2025-12-19,3,2,3,3,No,
1724,Nadia,Novak,Nadia Novak,5,Operations,Technology,Operations Director,2,Travel_Rarely,2024-01-13,,Active,0,1.97,1-3 yr,2,Female,40,Married,College,8,601.0,Amara Grimaldi,6516,0.5208,3,Q3,-10.7,1,16.0,2025-12-15,3,1,2,3,Yes,
1725,Nikolai,Kowalski,Nikolai Kowalski,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2019-04-19,,Active,0,6.7,5-10 yr,4,Male,24,Divorced,Below College,29,468.0,Mei Mehta,3907,0.7558,4,Q4 (highest paid in role),20.7,3,13.0,2025-12-11,3,1,2,4,No,
1727,Bruno,Ibrahim,Bruno Ibrahim,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2015-11-12,,Active,0,10.14,10 yr+,5,Male,46,Single,Master,13,1661.0,Daniel Krishnan,5562,0.2462,2,Q2,-26.1,0,14.0,2025-12-25,3,2,3,3,No,
1728,Lena,Varga,Lena Varga,5,Operations,Technology,Operations Director,2,Travel_Rarely,2018-09-04,,Active,0,7.32,5-10 yr,4,Male,35,Married,Master,27,1026.0,Nadia Mbeki,6883,0.5694,3,Q3,-5.6,1,16.0,2025-12-16,3,3,4,3,No,
1729,Lena,Okafor,Lena Okafor,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2015-06-25,,Active,0,10.52,10 yr+,5,Male,30,Married,Below College,16,1539.0,Camila Dubois,2862,0.4914,2,Q2,-11.7,1,12.0,2025-12-24,3,4,2,2,No,
1731,Idris,Bergman,Idris Bergman,1,Sales,Go-To-Market,Sales Executive,2,Non-Travel,2024-08-26,,Active,0,1.35,1-3 yr,2,Male,47,Married,Master,2,1975.0,Grace Kaur,4978,0.24,1,Q1 (lowest paid in role),-28.1,1,11.0,2025-12-11,3,2,3,1,No,
1732,Claire,Mehta,Claire Mehta,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2015-10-28,,Active,0,10.18,10 yr+,5,Male,46,Divorced,Bachelor,2,746.0,Zara Marchetti,10368,0.9015,4,Q4 (highest paid in role),49.7,1,12.0,2025-12-28,3,4,3,2,Yes,
1735,Mira,Ferreira,Mira Ferreira,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2022-10-24,,Active,0,3.19,3-5 yr,3,Female,23,Single,Below College,4,468.0,Mei Mehta,3295,0.6008,3,Q3,1.8,0,13.0,2025-12-17,3,2,3,1,No,
1736,Mei,Silva,Mei Silva,5,Operations,Technology,Operations Director,2,Travel_Frequently,2020-06-16,,Active,0,5.54,5-10 yr,4,Female,31,Single,Below College,24,1283.0,Aisha Aoki,5238,0.2917,2,Q2,-28.2,0,20.0,2025-12-11,4,4,4,2,No,
1737,Bruno,Cardoso,Bruno Cardoso,2,Engineering,Technology,QA Engineer,2,Non-Travel,2016-08-01,,Active,0,9.42,5-10 yr,4,Male,39,Married,Bachelor,1,1867.0,Caleb Reyes,6472,0.9884,4,Q4 (highest paid in role),99.9,1,15.0,2025-12-13,3,4,4,3,Yes,
1739,Anika,Ramos,Anika Ramos,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2021-12-23,,Active,0,4.02,3-5 yr,3,Male,32,Married,Bachelor,19,1039.0,Soren Novak,9610,0.8308,4,Q4 (highest paid in role),38.8,1,13.0,2025-12-27,3,3,4,1,No,
1740,Anika,Jokinen,Anika Jokinen,4,Finance,Corporate Services,Finance Manager,5,Travel_Rarely,2004-01-28,,Active,0,21.92,10 yr+,5,Male,40,Single,Master,7,1338.0,Samir Duarte,19833,0.9406,4,Q4 (highest paid in role),15.4,0,14.0,2025-12-13,3,2,2,2,No,
1744,Grace,Sharma,Grace Sharma,3,HR,Corporate Services,HR Generalist,3,Travel_Rarely,2020-11-03,,Active,0,5.16,5-10 yr,4,Female,45,Married,Bachelor,4,698.0,Anika Vandenberg,9756,0.9412,4,Q4 (highest paid in role),130.3,2,21.0,2025-12-26,4,3,3,4,No,
1745,Sofia,Lombardi,Sofia Lombardi,2,Engineering,Technology,Software Engineer,1,Travel_Frequently,2016-05-30,,Active,0,9.59,5-10 yr,4,Female,30,Single,Master,2,1539.0,Camila Dubois,4968,0.9072,4,Q4 (highest paid in role),53.3,0,16.0,2025-12-16,3,1,4,3,No,
1746,Bruno,Ramos,Bruno Ramos,3,HR,Corporate Services,HR Generalist,1,Travel_Frequently,2023-08-20,,Active,0,2.37,1-3 yr,2,Male,24,Married,Bachelor,10,590.0,Rosa Fitzgerald,2145,0.098,1,Q1 (lowest paid in role),-49.4,1,14.0,2025-12-19,3,4,1,3,No,
1749,Soren,Mehta,Soren Mehta,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2020-01-03,,Active,0,5.99,5-10 yr,4,Male,31,Married,Bachelor,5,1319.0,Sofia Castellanos,8346,0.7262,3,Q3,20.5,1,19.0,2025-12-11,3,3,1,3,No,
1751,Mei,Okafor,Mei Okafor,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2019-12-08,,Active,0,6.06,5-10 yr,4,Female,27,Single,Bachelor,8,520.0,Idris Lindqvist,3445,0.6701,3,Q3,6.3,0,11.0,2025-12-27,3,4,3,2,No,
1753,Sofia,Vandenberg,Sofia Vandenberg,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Frequently,2022-02-14,,Active,0,3.88,3-5 yr,3,Male,29,Single,Bachelor,1,165.0,Ingrid Aoki,6294,0.3615,2,Q2,-16.4,0,12.0,2025-12-16,3,3,4,4,Yes,
1754,Diego,Grimaldi,Diego Grimaldi,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2018-06-16,,Active,0,7.54,5-10 yr,4,Male,30,Divorced,College,15,404.0,Nadia Kowalski,7140,0.6338,3,Q3,3.1,1,11.0,2025-12-30,3,1,3,3,No,
1755,Hannah,Rossi,Hannah Rossi,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2020-11-16,,Active,0,5.12,5-10 yr,4,Male,34,Married,Master,2,730.0,Jonas Silva,2932,0.5258,3,Q3,-9.5,3,14.0,2025-12-25,3,4,4,3,Yes,
1756,Diego,Mbeki,Diego Mbeki,1,Sales,Go-To-Market,Sales Executive,2,Non-Travel,2014-08-29,,Active,0,11.34,10 yr+,5,Female,33,Single,Bachelor,2,1050.0,Tobias Haddad,5147,0.2615,2,Q2,-25.7,0,15.0,2025-12-13,3,2,4,2,No,
1757,Zara,Castellanos,Zara Castellanos,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2020-09-11,,Active,0,5.3,5-10 yr,4,Female,49,Single,Master,11,986.0,Marcus Silva,4507,0.1077,1,Q1 (lowest paid in role),-34.9,0,12.0,2025-12-31,3,4,4,4,No,
1760,Ethan,Reyes,Ethan Reyes,2,Engineering,Technology,QA Engineer,1,Travel_Frequently,2019-01-29,,Active,0,6.92,5-10 yr,4,Female,38,Married,College,2,1837.0,Diego Whitfield,2468,0.314,2,Q2,-23.8,1,14.0,2025-12-30,3,2,3,2,No,
1762,Oscar,Aoki,Oscar Aoki,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2024-11-21,,Active,0,1.11,1-3 yr,2,Female,29,Divorced,Bachelor,4,1443.0,Aisha Rossi,2109,0.1031,1,Q1 (lowest paid in role),-34.9,1,13.0,2025-12-12,3,1,4,3,No,
1763,Chloe,Kowalski,Chloe Kowalski,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2018-01-27,,Active,0,7.93,5-10 yr,4,Male,30,Married,Bachelor,16,165.0,Ingrid Aoki,5294,0.1923,1,Q1 (lowest paid in role),-29.7,1,16.0,2025-12-21,3,3,3,3,No,
1764,Bruno,Steiner,Bruno Steiner,2,Engineering,Technology,Software Engineer,1,Non-Travel,2018-02-23,,Active,0,7.85,5-10 yr,4,Male,32,Single,Master,5,815.0,Chloe Aoki,2718,0.4261,2,Q2,-16.1,0,14.0,2025-12-27,3,2,2,3,No,
1766,Idris,Jokinen,Idris Jokinen,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2024-11-15,,Active,0,1.13,1-3 yr,2,Male,38,Married,Bachelor,18,119.0,Fatima Novak,5811,0.3077,2,Q2,-22.8,1,16.0,2025-12-22,3,4,2,3,Yes,
1768,Idris,Delacroix,Idris Delacroix,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2020-03-14,,Active,0,5.8,5-10 yr,4,Male,42,Divorced,Bachelor,12,1035.0,Lena Osei,2766,0.4496,2,Q2,-14.6,3,22.0,2025-12-31,4,2,2,2,No,
1770,Lena,Ferreira,Lena Ferreira,2,Engineering,Technology,Engineering Director,5,Travel_Rarely,2024-08-22,,Active,0,1.36,1-3 yr,2,Male,55,Married,Bachelor,2,825.0,Sofia Sharma,19038,0.7595,4,Q4 (highest paid in role),18.7,3,12.0,2025-12-28,3,1,3,3,No,
1771,Tariq,Silva,Tariq Silva,2,Engineering,Technology,Software Engineer,2,Non-Travel,2016-04-14,,Active,0,9.71,5-10 yr,4,Male,33,Divorced,Bachelor,4,1217.0,Soren Sharma,3055,0.5773,3,Q3,-5.7,2,15.0,2025-12-26,3,2,4,2,No,
1772,Rahul,Larsen,Rahul Larsen,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2020-11-02,,Active,0,5.16,5-10 yr,4,Male,41,Divorced,Master,9,352.0,Felix Reyes,2289,0.1822,1,Q1 (lowest paid in role),-29.3,2,20.0,2025-12-29,4,1,3,3,No,
1774,Oscar,Fitzgerald,Oscar Fitzgerald,1,Sales,Go-To-Market,Sales Executive,2,Non-Travel,2010-09-23,,Active,0,15.27,10 yr+,5,Male,34,Divorced,Bachelor,10,862.0,Hugo Grimaldi,4001,0.0,1,Q1 (lowest paid in role),-42.2,1,14.0,2025-12-29,3,3,4,3,Yes,
1775,Yuki,Larsen,Yuki Larsen,5,Operations,Technology,Operations Director,4,Non-Travel,2022-07-16,,Active,0,3.46,3-5 yr,3,Female,53,Married,Master,1,1032.0,Idris Mehta,12965,0.9444,4,Q4 (highest paid in role),77.7,3,20.0,2025-12-24,4,3,1,2,Yes,
1778,Diego,Simonsen,Diego Simonsen,3,HR,Corporate Services,HR Generalist,1,Travel_Rarely,2016-05-24,,Active,0,9.6,5-10 yr,4,Male,43,Single,Bachelor,2,1098.0,Jonas Novak,3539,0.549,3,Q3,-16.4,0,13.0,2025-12-16,3,4,2,3,No,
1779,Leila,Jokinen,Leila Jokinen,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2023-03-02,,Active,0,2.83,1-3 yr,2,Female,34,Single,College,3,862.0,Hugo Grimaldi,6029,0.4615,2,Q2,-12.9,0,12.0,2025-12-13,3,4,4,3,No,
1782,Mei,Tanaka,Mei Tanaka,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2020-05-27,,Active,0,5.6,5-10 yr,4,Female,38,Married,College,6,1837.0,Diego Whitfield,3702,0.7016,3,Q3,14.4,1,11.0,2025-12-18,3,3,4,3,No,
1784,Omar,Marchetti,Omar Marchetti,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2013-06-12,,Active,0,12.55,10 yr+,5,Female,31,Married,Master,29,1319.0,Sofia Castellanos,5468,0.3631,2,Q2,-21.0,2,14.0,2025-12-15,3,4,1,3,No,
1786,Hannah,Delacroix,Hannah Delacroix,4,Finance,Corporate Services,Finance Manager,3,Travel_Rarely,2023-01-03,,Active,0,2.99,1-3 yr,2,Female,51,Married,Bachelor,3,1578.0,Tariq Pashkov,13116,0.0891,1,Q1 (lowest paid in role),-23.7,0,11.0,2025-12-12,3,3,1,3,No,
1787,Leila,Ramos,Leila Ramos,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2020-06-20,,Active,0,5.53,5-10 yr,4,Male,37,Married,College,9,81.0,Sofia Cardoso,4189,0.04,1,Q1 (lowest paid in role),-39.5,2,14.0,2025-12-22,3,2,2,3,No,
1789,Kwame,Eriksen,Kwame Eriksen,2,Engineering,Technology,Engineering Director,5,Travel_Rarely,2023-07-12,,Active,0,2.47,1-3 yr,2,Male,46,Divorced,Master,2,1770.0,Lena Ferreira,19328,0.8481,4,Q4 (highest paid in role),20.5,1,17.0,2025-12-13,3,4,3,3,Yes,
1790,Zara,Bianchi,Zara Bianchi,6,Customer Support,Go-To-Market,Support Representative,3,Travel_Rarely,2013-11-17,,Active,0,12.12,10 yr+,5,Male,36,Married,Bachelor,10,431.0,Leila Halvorsen,8321,0.6538,3,Q3,10.5,1,13.0,2025-12-30,3,1,4,3,Yes,
1794,Nikolai,Duarte,Nikolai Duarte,3,HR,Corporate Services,HR Generalist,2,Travel_Rarely,2015-06-17,,Active,0,10.54,10 yr+,5,Male,37,Divorced,College,8,1744.0,Grace Sharma,4071,0.6275,3,Q3,-3.9,0,13.0,2025-12-31,3,2,3,2,No,
1798,Aarav,Jokinen,Aarav Jokinen,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2015-06-26,,Active,0,10.52,10 yr+,5,Male,33,Married,Master,8,901.0,Chloe Mbeki,3143,0.6014,3,Q3,-3.0,1,19.0,2025-12-26,3,1,4,3,No,
1799,Jonas,Okafor,Jonas Okafor,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2020-09-29,,Active,0,5.25,5-10 yr,4,Male,28,Married,Bachelor,1,1719.0,Amara Sharma,2044,0.0584,1,Q1 (lowest paid in role),-36.9,1,11.0,2025-12-14,3,4,3,4,No,
1800,Divya,Delacroix,Divya Delacroix,2,Engineering,Technology,Engineering Director,3,Travel_Rarely,2021-02-20,,Active,0,4.86,3-5 yr,3,Male,39,Single,Below College,10,396.0,Chloe Tanaka,13464,0.2405,1,Q1 (lowest paid in role),-16.0,0,21.0,2025-12-14,4,3,3,3,No,
1801,Jonas,Castellanos,Jonas Castellanos,1,Sales,Go-To-Market,Sales Executive,2,Non-Travel,2023-03-21,,Active,0,2.78,1-3 yr,2,Male,46,Single,College,26,1975.0,Grace Kaur,7991,0.6985,3,Q3,15.4,0,15.0,2025-12-25,3,2,2,3,No,
1802,Luis,Moreau,Luis Moreau,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2021-01-29,,Active,0,4.92,3-5 yr,3,Female,40,Married,College,2,1128.0,Kwame Mehta,3377,0.6124,3,Q3,4.3,1,17.0,2025-12-29,3,1,3,2,No,
1803,Felix,Sharma,Felix Sharma,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2025-11-02,,Active,0,0.16,0-1 yr,1,Male,42,Married,Bachelor,13,372.0,Soren Duarte,5538,0.2385,1,Q1 (lowest paid in role),-26.4,2,18.0,2025-12-30,3,1,2,2,No,
1804,Sanne,Castellanos,Sanne Castellanos,5,Operations,Technology,Operations Director,2,Non-Travel,2018-11-02,,Active,0,7.16,5-10 yr,4,Male,35,Divorced,College,2,1026.0,Nadia Mbeki,5762,0.3611,2,Q2,-21.0,1,14.0,2025-12-18,3,4,2,3,No,
1805,Marcus,Petrov,Marcus Petrov,3,HR,Corporate Services,HR Generalist,1,Non-Travel,2014-05-01,,Active,0,11.67,10 yr+,5,Male,38,Divorced,Bachelor,2,1098.0,Jonas Novak,2592,0.2941,2,Q2,-38.8,3,13.0,2025-12-11,3,2,1,3,No,
1812,Lena,Simonsen,Lena Simonsen,1,Sales,Go-To-Market,Sales Executive,2,Travel_Frequently,2023-08-20,,Active,0,2.37,1-3 yr,2,Male,39,Divorced,Bachelor,20,2056.0,Grace Krishnan,4127,0.0246,1,Q1 (lowest paid in role),-40.4,1,18.0,2025-12-24,3,4,3,3,No,
1813,Claire,Rossi,Claire Rossi,2,Engineering,Technology,Software Engineer,1,Non-Travel,2022-07-10,,Active,0,3.48,3-5 yr,3,Male,43,Single,Bachelor,9,1035.0,Lena Osei,2438,0.2715,2,Q2,-24.8,0,13.0,2025-12-19,3,3,1,2,No,
1814,Isabel,Hassan,Isabel Hassan,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2022-03-09,,Active,0,3.81,3-5 yr,3,Male,41,Single,Bachelor,5,119.0,Fatima Novak,6870,0.5308,3,Q3,-8.7,0,12.0,2025-12-15,3,2,2,1,No,
1815,Ingrid,Ortega,Ingrid Ortega,1,Sales,Go-To-Market,Sales Executive,3,Travel_Rarely,2003-01-25,,Active,0,22.93,10 yr+,5,Female,41,Divorced,Below College,4,1716.0,Elena Pashkov,10447,0.9138,4,Q4 (highest paid in role),50.9,1,13.0,2025-12-16,3,3,3,4,Yes,
1816,Zara,Lindqvist,Zara Lindqvist,5,Operations,Technology,Operations Director,3,Travel_Rarely,2018-04-06,,Active,0,7.74,5-10 yr,4,Female,30,Single,Bachelor,10,1005.0,Zara Lindqvist,9667,0.7639,4,Q4 (highest paid in role),32.5,0,14.0,2025-12-16,3,3,1,3,No,
1822,Nadia,Pashkov,Nadia Pashkov,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2020-05-20,,Active,0,5.62,5-10 yr,4,Female,40,Divorced,Bachelor,1,119.0,Fatima Novak,6513,0.4154,2,Q2,-13.5,1,17.0,2025-12-27,3,4,3,3,No,
1823,Aisha,Andersen,Aisha Andersen,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2015-09-12,,Active,0,10.3,10 yr+,5,Male,34,Married,College,8,862.0,Hugo Grimaldi,6799,0.5908,3,Q3,-1.8,2,21.0,2025-12-29,4,3,2,3,No,
1824,Zara,Duarte,Zara Duarte,4,Finance,Corporate Services,Finance Manager,4,Non-Travel,2009-04-03,,Active,0,16.74,10 yr+,5,Male,58,Divorced,Bachelor,2,1338.0,Samir Duarte,16291,0.2376,1,Q1 (lowest paid in role),-5.2,1,22.0,2025-12-17,4,2,2,2,No,
1826,Sofia,Fitzgerald,Sofia Fitzgerald,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2020-08-02,,Active,0,5.41,5-10 yr,4,Male,35,Married,Master,23,1422.0,Isabel Vandenberg,2705,0.4225,2,Q2,-16.4,1,16.0,2025-12-23,3,3,2,4,No,
1827,Yuki,Bergman,Yuki Bergman,5,Operations,Technology,Operations Director,3,Travel_Rarely,2003-06-04,,Active,0,22.58,10 yr+,5,Female,47,Divorced,Bachelor,4,867.0,Aarav Navarro,10333,0.8472,4,Q4 (highest paid in role),41.6,1,12.0,2025-12-13,3,2,3,3,Yes,
1829,Aarav,Nakamura,Aarav Nakamura,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2018-07-02,,Active,0,7.5,5-10 yr,4,Female,40,Divorced,Bachelor,12,119.0,Fatima Novak,4448,0.0846,1,Q1 (lowest paid in role),-40.9,1,12.0,2025-12-22,3,1,2,3,No,
1830,Leila,Tanaka,Leila Tanaka,2,Engineering,Technology,Software Engineer,2,Travel_Rarely,2018-11-22,,Active,0,7.11,5-10 yr,4,Female,54,Married,Master,7,638.0,Kwame Cardoso,6854,0.9931,4,Q4 (highest paid in role),111.5,1,15.0,2025-12-15,3,4,4,2,No,
1833,Priya,Pashkov,Priya Pashkov,1,Sales,Go-To-Market,Sales Executive,3,Travel_Frequently,2022-10-01,,Active,0,3.25,3-5 yr,3,Female,31,Married,Master,7,1039.0,Soren Novak,9637,0.8369,4,Q4 (highest paid in role),39.2,2,14.0,2025-12-18,3,1,1,3,No,
1834,Divya,Petrov,Divya Petrov,2,Engineering,Technology,Software Engineer,1,Travel_Rarely,2022-02-18,,Active,0,3.87,3-5 yr,3,Female,28,Married,Bachelor,1,1719.0,Amara Sharma,3591,0.7113,3,Q3,10.8,1,25.0,2025-12-18,4,1,3,3,No,
1835,Ingrid,Ramos,Ingrid Ramos,1,Sales,Go-To-Market,Sales Representative,2,Travel_Rarely,2021-09-25,,Active,0,4.27,3-5 yr,3,Female,38,Married,Master,2,81.0,Sofia Cardoso,5405,0.9878,4,Q4 (highest paid in role),105.8,2,20.0,2025-12-13,4,4,2,2,Yes,
1836,Daniel,Ortega,Daniel Ortega,1,Sales,Go-To-Market,Sales Executive,2,Travel_Rarely,2020-12-12,,Active,0,5.05,5-10 yr,4,Male,26,Single,Bachelor,10,2055.0,Oscar Bakker,4684,0.1692,1,Q1 (lowest paid in role),-32.4,0,13.0,2025-12-17,3,4,3,3,No,
1837,Diego,Whitfield,Diego Whitfield,2,Engineering,Technology,Engineering Director,4,Travel_Frequently,2023-08-09,,Active,0,2.4,1-3 yr,2,Male,58,Married,Master,15,522.0,Anika Bianchi,15787,0.4177,2,Q2,-1.5,0,14.0,2025-12-21,3,3,1,3,Yes,
1839,Hannah,Quintero,Hannah Quintero,2,Engineering,Technology,Software Engineer,1,Non-Travel,2025-12-07,,Active,0,0.07,0-1 yr,1,Female,18,Single,Bachelor,14,385.0,Hannah Lindqvist,1514,0.0206,1,Q1 (lowest paid in role),-53.3,0,16.0,2025-12-12,3,3,2,1,No,
1845,Hannah,Varga,Hannah Varga,1,Sales,Go-To-Market,Sales Executive,2,Non-Travel,2017-04-28,,Active,0,8.68,5-10 yr,4,Female,45,Married,Master,2,1975.0,Grace Kaur,5154,0.2646,2,Q2,-25.6,2,22.0,2025-12-17,4,3,3,4,No,
1847,Rosa,Varga,Rosa Varga,2,Engineering,Technology,Software Engineer,2,Travel_Rarely,2024-02-11,,Active,0,1.89,1-3 yr,2,Female,36,Married,Master,2,447.0,Tobias Moreau,6962,0.9966,4,Q4 (highest paid in role),114.9,1,22.0,2025-12-24,4,2,4,3,Yes,
1849,Samir,Silva,Samir Silva,1,Sales,Go-To-Market,Sales Executive,2,Travel_Frequently,2018-10-27,,Active,0,7.18,5-10 yr,4,Male,43,Married,Master,2,1975.0,Grace Kaur,5675,0.4154,2,Q2,-18.0,1,20.0,2025-12-26,4,4,1,3,No,
1850,Rahul,Nowak,Rahul Nowak,2,Engineering,Technology,QA Engineer,1,Travel_Frequently,2020-07-21,,Active,0,5.45,5-10 yr,4,Female,27,Single,College,5,520.0,Idris Lindqvist,2379,0.2481,1,Q1 (lowest paid in role),-26.5,0,14.0,2025-12-12,3,4,4,2,Yes,
1852,Hannah,Fitzgerald,Hannah Fitzgerald,2,Engineering,Technology,QA Engineer,1,Travel_Frequently,2014-09-05,,Active,0,11.32,10 yr+,5,Male,29,Married,Below College,20,1443.0,Aisha Rossi,3812,0.7326,3,Q3,17.8,0,13.0,2025-12-23,3,4,4,4,No,
1853,Grace,Haddad,Grace Haddad,1,Sales,Go-To-Market,Sales Executive,2,Travel_Frequently,2025-01-11,,Active,0,0.97,0-1 yr,1,Male,32,Single,Master,10,1968.0,Andre Ortega,4648,0.1569,1,Q1 (lowest paid in role),-32.9,0,13.0,2025-12-29,3,4,4,4,No,
1854,Jonas,Nakamura,Jonas Nakamura,2,Engineering,Technology,Software Engineer,1,Non-Travel,2019-04-16,,Active,0,6.71,5-10 yr,4,Male,42,Married,Master,10,1035.0,Lena Osei,2936,0.5326,3,Q3,-9.4,2,22.0,2025-12-24,4,3,3,2,No,
1856,Kwame,Novak,Kwame Novak,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2023-08-12,,Active,0,2.39,1-3 yr,2,Female,47,Single,Master,9,58.0,Isabel Hassan,2105,0.1047,1,Q1 (lowest paid in role),-35.0,0,12.0,2025-12-13,3,3,2,3,No,
1857,Camila,Sharma,Camila Sharma,5,Operations,Technology,Operations Director,3,Travel_Rarely,2016-06-10,,Active,0,9.56,5-10 yr,4,Male,46,Divorced,College,2,867.0,Aarav Navarro,8578,0.6944,3,Q3,17.6,1,14.0,2025-12-20,3,4,4,2,No,
1858,Aisha,Bianchi,Aisha Bianchi,3,HR,Corporate Services,HR Generalist,1,Non-Travel,2022-01-19,,Active,0,3.95,3-5 yr,3,Male,28,Divorced,College,1,590.0,Rosa Fitzgerald,2706,0.3333,2,Q2,-36.1,1,15.0,2025-12-21,3,4,3,3,No,
1859,Luis,Halvorsen,Luis Halvorsen,6,Customer Support,Go-To-Market,Support Representative,2,Travel_Rarely,2018-01-31,,Active,0,7.92,5-10 yr,4,Male,29,Divorced,Below College,29,165.0,Ingrid Aoki,6384,0.3846,2,Q2,-15.2,2,17.0,2025-12-24,3,3,4,3,No,
1860,Camila,Steiner,Camila Steiner,2,Engineering,Technology,QA Engineer,1,Travel_Rarely,2025-06-12,,Active,0,0.55,0-1 yr,1,Male,42,Single,Bachelor,8,1035.0,Lena Osei,3968,0.7674,4,Q4 (highest paid in role),22.6,0,13.0,2025-12-23,3,3,4,3,No,
1863,Oscar,Kowalski,Oscar Kowalski,1,Sales,Go-To-Market,Sales Executive,4,Travel_Rarely,2006-06-22,,Active,0,19.53,10 yr+,5,Female,46,Divorced,Bachelor,3,532.0,Tobias Aoki,13225,0.9785,4,Q4 (highest paid in role),91.0,1,12.0,2025-12-28,3,1,1,3,No,
1864,Ingrid,Nowak,Ingrid Nowak,1,Sales,Go-To-Market,Sales Representative,2,Travel_Rarely,2016-11-22,,Active,0,9.11,5-10 yr,4,Female,27,Married,Below College,23,2055.0,Oscar Bakker,3540,0.9268,4,Q4 (highest paid in role),34.8,1,21.0,2025-12-25,4,3,2,3,No,
1865,Priya,Tanaka,Priya Tanaka,3,HR,Corporate Services,HR Generalist,1,Travel_Rarely,2024-06-19,,Active,0,1.53,1-3 yr,2,Male,29,Married,Below College,6,590.0,Rosa Fitzgerald,2804,0.3922,2,Q2,-33.8,0,11.0,2025-12-15,3,2,4,3,No,
1866,Diego,Quintero,Diego Quintero,4,Finance,Corporate Services,Finance Manager,5,Travel_Rarely,2009-03-18,,Active,0,16.79,10 yr+,5,Female,43,Married,Bachelor,6,1191.0,Aisha Varga,19392,0.8416,4,Q4 (highest paid in role),12.9,0,13.0,2025-12-25,3,3,1,3,No,
1867,Caleb,Reyes,Caleb Reyes,2,Engineering,Technology,Engineering Director,5,Travel_Rarely,2003-03-30,,Active,0,22.76,10 yr+,5,Male,48,Married,Bachelor,10,254.0,Zara Sharma,19665,0.962,4,Q4 (highest paid in role),22.6,0,12.0,2025-12-29,3,2,4,3,No,
